7.811636322727015802e-01,4.839562747267170395e-01,4.605019406371289592e-01,5.239836498978117652e-01,4.951266570416065216e-01,2.962167888549303019e-01,2.939834623966399163e-01,2.461213507584422422e-01,1.647233420208876198e-01,1.067903549397183627e-01
7.916078225488908382e-01,4.835675847974049701e-01,5.408165676035474601e-01,4.996679354245963656e-01,5.024693904336900996e-01,4.323124519528246390e-01,3.164551028443927660e-01,1.854827217670110551e-01,1.935649597809986355e-01,2.153398458740367061e-01
8.412024450152812971e-01,5.742232763954774333e-01,5.464451652822830408e-01,6.424864530403314733e-01,5.280265501659384686e-01,3.803592522453265179e-01,4.081538634616466155e-01,3.315650722817017337e-01,2.363030393939961893e-01,3.498481240507753109e-01
7.597697485609284929e-01,6.737194607466296947e-01,3.328730804567527901e-01,4.301803761273507720e-01,2.666112913205707091e-01,2.367170419815123605e-01,1.925663285395533830e-01,2.331685823036394045e-01,1.999613747585922141e-01,1.343577147357170876e-01
8.306930043312769074e-01,6.284266776667354337e-01,4.778180488628053224e-01,5.889597434983968594e-01,4.659287870549190247e-01,3.622316389477434062e-01,3.918519490746816825e-01,2.605686910543190682e-01,1.403706898168113337e-01,2.049340933380833507e-01
8.363772898580614790e-01,6.882607391296194921e-01,5.957294733092081129e-01,6.337472109200681381e-01,5.715438846492790770e-01,4.596143100894380384e-01,4.679050494065587484e-01,2.234792717454484046e-01,2.856060975381096156e-01,2.072759829748935800e-01
7.723051394071213105e-01,5.069861061631634191e-01,3.619132619578872001e-01,4.228400802505015155e-01,2.314915718223238827e-01,3.168968556053475272e-01,1.562132263326645731e-01,7.412183826148913135e-02,7.913693210582566084e-02,1.255631597697485502e-01
6.690508690679317638e-01,5.571687323045768636e-01,3.535844599028744040e-01,4.261144132150825325e-01,1.561086006787542335e-01,3.284195526222039030e-01,2.456936605853786149e-01,1.637320233251457757e-01,1.370432940205876249e-01,1.768533553334708242e-01
8.348208426302664575e-01,5.402242514015712649e-01,5.280768004800029392e-01,6.012208201301257882e-01,5.514917593234957005e-01,3.810492565578534330e-01,4.020445127782048544e-01,2.052710329439559056e-01,2.281161757260982692e-01,2.426638291489321697e-01
8.107876924230775773e-01,5.760165376033599127e-01,5.297369358558491337e-01,5.841810886318038465e-01,5.699859374121087896e-01,3.793221832636453628e-01,4.142193388708679258e-01,3.159462246639040961e-01,2.717602610016312537e-01,2.710575066094162988e-01
8.117739485871785510e-01,6.097024356402227507e-01,5.541919636997730825e-01,5.981422383889898331e-01,5.461886636791478677e-01,4.081797386233663727e-01,3.154174713591960111e-01,2.864704779404870782e-01,1.980511128194551163e-01,3.419983874899217846e-01
