9.823298895618095550e-01,9.520788254926592087e-01,9.617416983856148516e-01,9.579001743760896526e-01,9.076305476909229952e-01,9.109976937355858118e-01,8.891813698835616675e-01,7.610614441340258773e-01,7.257133482084262566e-01,8.437811486321789012e-01
9.719858249114056159e-01,9.377179232370201900e-01,9.313278832992705203e-01,9.227129544559652397e-01,9.274286089288058532e-01,8.345309658185363633e-01,8.283824273901710944e-01,9.042577766111037363e-01,7.204449402808766889e-01,8.599047494046836437e-01
9.701983762398513900e-01,9.325818911368195518e-01,9.296203101269382429e-01,9.242885268032924317e-01,9.586503665647908567e-01,8.804800030000186073e-01,9.137018356364727811e-01,8.691264320402001253e-01,7.215352595953724579e-01,8.554026587666172521e-01
9.686901168132300288e-01,9.660480378002360702e-01,9.309322558265987757e-01,9.278086738042111703e-01,8.815774473590459737e-01,8.961969137307107536e-01,8.790270564191026148e-01,8.647180919880749217e-01,8.271471696698102782e-01,7.715063844149024908e-01
9.791335570847318204e-01,9.558457240357751683e-01,9.427435171469820130e-01,9.380899255620346322e-01,9.370978568616054050e-01,7.943376521103256982e-01,8.523167644797779996e-01,8.764927905799410057e-01,8.328923930774566609e-01,8.596068100425626746e-01
9.721598259989123747e-01,9.678924868280426308e-01,9.487960549753435835e-01,8.960791629947685299e-01,9.572227326420789106e-01,8.778887368046049966e-01,9.063810398814992064e-01,8.865421033881460966e-01,7.794232463952899259e-01,7.951026568916055304e-01
9.578482365514783270e-01,8.813156957230982025e-01,9.045109031931448662e-01,8.863937899611872284e-01,9.114263214145086334e-01,8.176207976299851854e-01,8.068274801717509881e-01,9.073110456940355339e-01,6.895233720210751649e-01,8.317666360414751603e-01
9.637500234376464858e-01,9.012455702848142236e-01,8.778726117038230248e-01,8.734037087731797433e-01,9.245900286876791441e-01,8.238638366489789977e-01,8.779982374889842012e-01,8.629928937055855176e-01,5.234614591341195666e-01,5.593536834605216113e-01
9.641902761892261475e-01,9.449970937318357134e-01,9.161944762154762278e-01,8.865955412221325771e-01,9.192964956030973411e-01,7.193636210226314054e-01,8.287206795042468821e-01,8.357079106744416119e-01,6.610044437777735649e-01,7.562698516865729026e-01
9.839999624997655125e-01,9.646742167138543378e-01,9.571267320420752123e-01,9.216747604672528293e-01,9.586608666304162751e-01,9.122995143719647704e-01,9.386154913468207628e-01,9.058039112744452614e-01,7.704008775054843605e-01,7.224701404383777614e-01
9.898927493296831859e-01,9.702184388652428382e-01,9.688643054019085987e-01,9.333163332270825174e-01,9.618967618547614729e-01,9.207134419590122798e-01,9.397665610410064208e-01,9.186271164194774741e-01,7.353614085088031604e-01,7.197781861136630654e-01
6.291326195788723430e-01,7.115650722817017382e-01,5.519777623610147010e-01,4.466506665666659659e-01,6.247212795079968295e-01,4.083636772729828945e-01,6.049545309658184156e-01,7.087774923593271881e-01,3.933738960868504719e-01,4.605443159019743660e-01
9.649063431646446309e-01,9.431916449477808495e-01,9.279997374983594005e-01,9.256426602666266712e-01,8.873912961956010870e-01,8.845688410552565717e-01,8.486670541690883862e-01,8.111495696848105563e-01,8.269234807717547042e-01,7.151317195732471710e-01
