9.497502484390526467e-01,9.739988374927343040e-01,9.774409840061499821e-01,9.509825061406631530e-01,9.617523859524120811e-01,9.629972062325388160e-01,9.585202407515045486e-01,9.277647985299907196e-01,9.488134925843284551e-01,9.095796223726397844e-01
9.627920799504995353e-01,9.741764011025068060e-01,9.686912418202613395e-01,9.591264320402000942e-01,9.505816286351788102e-01,9.119395121219505684e-01,9.446837792736204609e-01,9.450612191326195344e-01,7.998968743554646377e-01,7.635535222095136687e-01
9.534595841224006163e-01,9.767693548084674937e-01,9.657827236420227779e-01,9.438799617497609651e-01,9.713048206551289088e-01,9.397191232445202269e-01,9.370907318170738076e-01,9.335263345395908852e-01,8.084047400296251462e-01,8.712401327508295656e-01
9.671782948643428135e-01,9.755991599947498871e-01,9.796703729398308358e-01,9.650885943037142978e-01,9.636962106013161611e-01,9.423463896649353355e-01,9.470987943674646914e-01,9.550385314908217405e-01,9.353102206888791459e-01,9.380726754542215717e-01
9.072671704198150833e-01,9.719265745410907709e-01,9.135492096825603703e-01,9.465417283858023056e-01,9.570192938705867070e-01,9.021855136594602032e-01,9.388209926312038878e-01,9.296703729398306804e-01,8.484919280745504278e-01,7.860568503553145847e-01
9.215030093938085809e-01,9.599653122832016994e-01,9.605692535578346236e-01,9.620396377477358207e-01,9.292685579284869490e-01,9.428728929555808547e-01,9.497978737367108737e-01,9.093497459359120016e-01,8.597232482703016654e-01,8.473177957362232338e-01
9.441032756454726949e-01,9.732291451821573069e-01,9.670123563272269296e-01,9.371818573866086410e-01,9.578544240901504248e-01,9.416361352258451056e-01,9.504509403183768468e-01,9.146419665122905718e-01,8.910935068344175702e-01,8.607093169332307170e-01
9.349610935068343176e-01,9.543541522134513233e-01,9.570627941424633134e-01,9.509821311383194198e-01,9.453462209138806527e-01,9.430397689985561271e-01,9.118896368102299421e-01,9.168454802842516127e-01,9.394249339058368120e-01,8.559102244389026337e-01
9.708416927605796332e-01,9.779408621303882221e-01,9.697603735023342386e-01,9.629313933212081400e-01,9.648767179794872639e-01,9.630555190969941615e-01,9.425997037481482765e-01,9.535100219376371200e-01,8.496459977874860625e-01,8.714724467027918919e-01
9.606952543453395332e-01,9.743689648060298580e-01,9.628400802505013845e-01,9.619072619203868912e-01,9.579886749292182424e-01,9.415517596984981363e-01,9.660637878986741978e-01,9.306427540172124147e-01,8.429227682673016142e-01,6.683166144788403873e-01
