9.673003581272381357e-01,9.497009356308475647e-01,9.484604278776742614e-01,9.204970656066598922e-01,9.015290720567002980e-01,8.557958487240545642e-01,8.291811823823898031e-01,8.353120957005979452e-01,7.009939437121481820e-01,8.104593778711116636e-01
9.588763054769090521e-01,9.386743667147918746e-01,9.488618678866742595e-01,8.778930493315583172e-01,8.946815292595577951e-01,8.615478221738885889e-01,8.361532259576621717e-01,7.940757129732060049e-01,6.575418596366227053e-01,6.838658991618696836e-01
9.575767348545927149e-01,9.476155475971723696e-01,9.341216507603171681e-01,9.138486490540564944e-01,9.064179776123599819e-01,8.079200495003092675e-01,8.499684998031237226e-01,7.874677966737291257e-01,7.443460896630602619e-01,7.271940449627809500e-01
9.761132882080512108e-01,9.484904280651753616e-01,9.471166069787935182e-01,9.324339527122044169e-01,9.126268914180714065e-01,8.418221363883524599e-01,8.743183394896217875e-01,8.379989874936718541e-01,8.414904468152926142e-01,7.949592184951155271e-01
9.643687773048581491e-01,8.848932180826128979e-01,8.793651210320063694e-01,8.915305720660753330e-01,8.590266814167587528e-01,7.888063675397970487e-01,8.162929143307144919e-01,7.909399433746460151e-01,5.746925918286989177e-01,7.437762736017099474e-01
9.714206963793523553e-01,9.375523597022480393e-01,9.370048562803516834e-01,9.035972099825622106e-01,8.954305964412276886e-01,8.499789998687491410e-01,8.640309001931261168e-01,8.265299158119737699e-01,6.993161832261450828e-01,7.478262989143681372e-01
9.569722310764442463e-01,9.382059887874297788e-01,9.481943637147730586e-01,9.085481784261151272e-01,9.250137813361332118e-01,8.752076575478596743e-01,8.604908780679878522e-01,8.327624547653422749e-01,5.156497853111581264e-01,5.375002343764647694e-01
9.619880749254681174e-01,9.152485328033298506e-01,9.508206926293288896e-01,9.223304520653252681e-01,8.902334389589934283e-01,8.731813323833272911e-01,8.816650104063149529e-01,8.258809742560889733e-01,8.005128157050980242e-01,7.673536084600528495e-01
9.721178257364107012e-01,9.312354452215325651e-01,9.064648529053305204e-01,8.699945624660152532e-01,8.971323570772316014e-01,8.481311758198488704e-01,8.459531622072636869e-01,8.454236588978680800e-01,6.829283933024581366e-01,7.711986949918436807e-01
9.594534340839628861e-01,9.173725460784128982e-01,9.218155738473363670e-01,9.074471715448220177e-01,8.928652054075337796e-01,8.317002606266288289e-01,8.113515084469277161e-01,7.580949880936754814e-01,7.342300264376651064e-01,6.734903343145893784e-01
9.509950687191794927e-01,9.416723229520184146e-01,9.387585547409669218e-01,9.110230063937898581e-01,8.928533928337050174e-01,8.862143513396958383e-01,8.160531003318770571e-01,8.653651585322407191e-01,6.244435902724391196e-01,8.054947218420114297e-01
9.697946862167887705e-01,9.532484578028611599e-01,9.514988843680272090e-01,9.142024637653983765e-01,9.100238126488291446e-01,8.538330864567902356e-01,8.742112763204769044e-01,8.488133050831566662e-01,7.022886393039955433e-01,8.473500459377870664e-01
9.753574709841935642e-01,9.458597866236663210e-01,9.517154482215514077e-01,9.082823017643859576e-01,9.088588678679240251e-01,8.623842649016554285e-01,8.891048694054337620e-01,8.615028218926367165e-01,6.519406371289819813e-01,8.035036468977930779e-01
9.647584047400294960e-01,9.594228713929461305e-01,9.520666379164868243e-01,9.053610335064593562e-01,9.019966999793747053e-01,8.476382352389700836e-01,8.857907861924135817e-01,8.140719629497683574e-01,7.628293926837041994e-01,7.432576453602834921e-01
9.512300076875479515e-01,9.204777529859560214e-01,9.318451990324938539e-01,9.106273789211181136e-01,8.710723192019949046e-01,8.327620797629984306e-01,8.003166894793091179e-01,8.292291826823917633e-01,6.646794667466671136e-01,7.996784354902216618e-01
9.710740067125419595e-01,9.424753904711903330e-01,9.391646822792641958e-01,9.231631447696548864e-01,8.838177113606959789e-01,8.527697673110455900e-01,8.255108469427933082e-01,8.375099844374025437e-01,8.227958299739372983e-01,5.570597941237133144e-01
9.684444902780642295e-01,9.027900174376088938e-01,9.354268464177900588e-01,9.270802317514482693e-01,9.073419833873961338e-01,7.549931562072262903e-01,8.065527909549433661e-01,7.855219095119343464e-01,7.026420790129938032e-01,7.629327058294114172e-01
9.626248289051805296e-01,9.510541315883223046e-01,9.475116719479496075e-01,9.052260326627040721e-01,8.833302083138019345e-01,8.584045525284532685e-01,8.673011081319257354e-01,8.225325783286145942e-01,7.108647554047212713e-01,7.690606191288694715e-01
