9.934280839255243967e-01,9.913096956855980135e-01,9.894922468265424653e-01,9.866958543490895739e-01,9.690030562691015481e-01,9.726615791348696138e-01,9.321257007856298404e-01,9.583299270620441179e-01,9.662647891549321910e-01,9.361841636510227493e-01
9.920120750754691796e-01,9.913381958637240698e-01,9.916616353852210075e-01,9.877687360546002493e-01,9.795876849230306105e-01,9.771460446627791008e-01,9.658089738060862128e-01,9.629748935930849685e-01,9.687476796729977968e-01,9.506099413121331665e-01
9.921975137344607454e-01,9.920501378133612658e-01,9.885635535222094816e-01,9.828464552903455331e-01,9.766375414846342196e-01,9.791028068925429206e-01,9.605081281758010014e-01,9.495179344870905425e-01,9.625678285489283059e-01,9.573521084506777523e-01
9.797864361652258713e-01,9.811630697691861025e-01,9.744925280783003352e-01,9.668479177994862006e-01,9.588665554159712112e-01,9.514651341570884435e-01,9.449005306283163597e-01,9.099639997749985332e-01,9.372491703073143610e-01,8.867729173307332680e-01
9.921746385914911315e-01,9.951369696060600178e-01,9.885674910468189580e-01,9.853595334970841613e-01,9.705431908949428976e-01,9.776074850467814104e-01,9.570412315076968213e-01,9.712483828023923405e-01,9.657994112463202940e-01,9.573674835467721467e-01
9.914233213957587276e-01,9.917259482871767506e-01,9.868156675979223857e-01,9.795599347495920206e-01,9.471432321452007974e-01,9.779416121350756885e-01,9.126563291020568514e-01,9.403264395402470832e-01,9.771859824123899640e-01,9.254200963756022968e-01
9.929700185626159081e-01,9.920979506121913039e-01,9.903243770273563173e-01,9.799236870230437768e-01,9.711651322820767929e-01,9.803270020437626631e-01,9.565552284701778207e-01,9.554448465302908255e-01,9.657780361127256130e-01,9.502634391464945818e-01
9.922029512684452657e-01,9.929462059137870167e-01,9.885946787167417815e-01,9.834899593122454764e-01,9.720850130313313242e-01,9.743262145388409401e-01,9.670704816905105750e-01,9.636675229220181826e-01,9.734462715391969390e-01,9.473892336827103300e-01
9.886138038362737301e-01,9.894841842761515904e-01,9.834112088200549495e-01,9.813061331633322615e-01,9.685086156788478284e-01,9.705250032812704486e-01,9.723188269926685834e-01,9.659419121369507977e-01,9.505851911574446644e-01,7.400187501171880955e-01
9.941407758798490590e-01,9.923424521403257925e-01,9.919170119813248698e-01,9.827645172782329963e-01,9.769799186244911837e-01,9.724688279301744176e-01,9.725586409915061292e-01,9.603840024000148690e-01,9.601771886074287332e-01,9.618041362758517066e-01
